calibration_sys,calibration_gyro,calibration_accel,calibration_mag,orientation_x,orientation_y,orientation_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,acceleration_x,acceleration_y,acceleration_z,gravity_x,gravity_y,gravity_z,magnetometer_x,magnetometer_y,magnetometer_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,pressure,temperature,altitude,timestamp,stage,velocity_x,velocity_y,velocity_z
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0196,0.0636,-0.0337,-9.2742,-0.9787,2.8785,-9.2938,-1.0423,2.9122,-27.3573,-21.4325,27.2314,0.184834,-0.732475,-0.334867,-0.563186,79716.98573849,-0.6200000000000045,2012.54,68.6,Stabilization,-70.16212908999968,-7.336114590000012,-6.10980795000024
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0195,0.0639,-0.0337,-9.2742,-0.9784,2.8785,-9.2938,-1.0423,2.9122,-27.3573,-21.4325,27.2314,0.184834,-0.732475,-0.334867,-0.563186,79940.34988768157,-0.6200000000000045,2011.79,68.6286,Stabilization,-70.16157138999968,-7.334287050000011,-6.11077177000024
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0195,0.0641,-0.0337,-9.2743,-0.9782,2.8785,-9.2938,-1.0423,2.9122,-27.3573,-21.4325,27.2314,0.184834,-0.732475,-0.334867,-0.563186,79781.19760424341,-0.6099999999999568,2011.05,68.6571,Stabilization,-70.16101563999968,-7.332460200000011,-6.11173222000024
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0195,0.0643,-0.0337,-9.2743,-0.978,2.8785,-9.2938,-1.0423,2.9122,-27.3573,-21.4325,27.2315,0.184834,-0.732475,-0.334867,-0.563186,79821.63610942363,-0.6099999999999568,2010.3,68.6857,Stabilization,-70.16045793999967,-7.330621220000012,-6.11269604000024
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0195,0.0646,-0.0336,-9.2743,-0.9777,2.8785,-9.2938,-1.0423,2.9122,-27.3573,-21.4326,27.2315,0.184834,-0.732475,-0.334867,-0.563186,79793.88812324475,-0.5999999999999659,2009.56,68.7143,Stabilization,-70.15990023999967,-7.328773660000012,-6.11365700000024
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0194,0.0648,-0.0336,-9.2743,-0.9775,2.8786,-9.2938,-1.0423,2.9122,-27.3573,-21.4326,27.2315,0.184834,-0.732475,-0.334867,-0.563186,79871.90260818668,-0.5999999999999659,2008.81,68.7429,Stabilization,-70.15934539999967,-7.326920380000011,-6.11461796000024
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0194,0.065,-0.0336,-9.2744,-0.9773,2.8786,-9.2938,-1.0423,2.9122,-27.3573,-21.4326,27.2315,0.184834,-0.732475,-0.334867,-0.563186,79860.70405069324,-0.589999999999975,2008.07,68.7714,Stabilization,-70.15879249999966,-7.325067880000011,-6.11557556000024
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0194,0.0652,-0.0336,-9.2744,-0.9771,2.8786,-9.2938,-1.0423,2.9122,-27.3573,-21.4326,27.2315,0.184834,-0.732475,-0.334867,-0.563186,79834.19187179032,-0.589999999999975,2007.32,68.8,Stabilization,-70.15823765999966,-7.323203160000012,-6.116536520000239
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0194,0.0655,-0.0336,-9.2744,-0.9769,2.8786,-9.2938,-1.0423,2.9122,-27.3573,-21.4326,27.2315,0.184834,-0.732475,-0.334867,-0.563186,79726.45056223853,-0.5799999999999841,2006.58,68.8286,Stabilization,-70.15768281999965,-7.321329860000012,-6.117497480000239
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0193,0.0657,-0.0336,-9.2745,-0.9766,2.8786,-9.2938,-1.0423,2.9122,-27.3573,-21.4326,27.2315,0.184834,-0.732475,-0.334867,-0.563186,79936.79885298686,-0.5799999999999841,2005.83,68.8571,Stabilization,-70.15713276999965,-7.319457410000012,-6.118455080000239
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0193,0.0659,-0.0336,-9.2745,-0.9764,2.8786,-9.2938,-1.0423,2.9122,-27.3573,-21.4326,27.2315,0.184834,-0.732475,-0.334867,-0.563186,79830.99978268983,-0.5699999999999932,2005.09,68.8857,Stabilization,-70.15658078999965,-7.317572670000012,-6.119416040000239
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0193,0.0661,-0.0336,-9.2745,-0.9762,2.8786,-9.2938,-1.0423,2.9122,-27.3573,-21.4326,27.2315,0.184834,-0.732475,-0.334867,-0.563186,79979.69603530521,-0.5699999999999932,2004.34,68.9143,Stabilization,-70.15602880999965,-7.315682210000012,-6.120377000000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0193,0.0663,-0.0336,-9.2745,-0.976,2.8786,-9.2938,-1.0423,2.9122,-27.3573,-21.4326,27.2315,0.184834,-0.732475,-0.334867,-0.563186,79881.39997845827,-0.5600000000000023,2003.6,68.9429,Stabilization,-70.15547682999966,-7.313786030000012,-6.121337960000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0192,0.0666,-0.0336,-9.2746,-0.9758,2.8786,-9.2938,-1.0423,2.9122,-27.3573,-21.4326,27.2315,0.184834,-0.732475,-0.334867,-0.563186,79994.83024506376,-0.5600000000000023,2002.85,68.9714,Stabilization,-70.15492962999966,-7.311887930000011,-6.1222955600002384
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0192,0.0668,-0.0336,-9.2746,-0.9755,2.8786,-9.2938,-1.0423,2.9122,-27.3574,-21.4326,27.2316,0.184834,-0.732475,-0.334867,-0.563186,79959.08972270206,-0.5499999999999545,2002.11,69.0,Stabilization,-70.15438050999965,-7.309977450000011,-6.123256520000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0192,0.067,-0.0336,-9.2746,-0.9753,2.8786,-9.2938,-1.0423,2.9122,-27.3574,-21.4326,27.2316,0.184834,-0.732475,-0.334867,-0.563186,79949.73614226222,-0.5499999999999545,2001.37,69.0286,Stabilization,-70.15383138999965,-7.308061250000011,-6.124217480000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0192,0.0672,-0.0335,-9.2746,-0.9751,2.8787,-9.2938,-1.0423,2.9122,-27.3574,-21.4326,27.2316,0.184834,-0.732475,-0.334867,-0.563186,79994.20189805531,-0.5399999999999636,2000.62,69.0571,Stabilization,-70.15328418999965,-7.30614605000001,-6.125172230000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0191,0.0674,-0.0335,-9.2747,-0.9749,2.8787,-9.2938,-1.0423,2.9122,-27.3574,-21.4327,27.2316,0.184834,-0.732475,-0.334867,-0.563186,79990.48386680581,-0.5399999999999636,1999.88,69.0857,Stabilization,-70.15273792999966,-7.3042184100000105,-6.126130330000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0191,0.0676,-0.0335,-9.2747,-0.9747,2.8787,-9.2938,-1.0423,2.9122,-27.3574,-21.4327,27.2316,0.184834,-0.732475,-0.334867,-0.563186,79941.78126642808,-0.5299999999999727,1999.13,69.1143,Stabilization,-70.15219166999967,-7.302285050000011,-6.127088430000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0191,0.0678,-0.0335,-9.2747,-0.9745,2.8787,-9.2938,-1.0423,2.9122,-27.3574,-21.4327,27.2316,0.184834,-0.732475,-0.334867,-0.563186,79966.40871433109,-0.5299999999999727,1998.39,69.1429,Stabilization,-70.15164540999967,-7.300345970000011,-6.128046530000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0191,0.068,-0.0335,-9.2747,-0.9743,2.8787,-9.2938,-1.0423,2.9122,-27.3574,-21.4327,27.2316,0.184834,-0.732475,-0.334867,-0.563186,79934.76781511537,-0.5199999999999818,1997.64,69.1714,Stabilization,-70.15110105999968,-7.29840797000001,-6.129001280000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0191,0.0682,-0.0335,-9.2748,-0.9741,2.8787,-9.2938,-1.0423,2.9122,-27.3574,-21.4327,27.2316,0.184834,-0.732475,-0.334867,-0.563186,80026.11663482604,-0.5199999999999818,1996.9,69.2,Stabilization,-70.15055479999968,-7.296457450000011,-6.129959380000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.019,0.0684,-0.0335,-9.2748,-0.9739,2.8787,-9.2938,-1.0423,2.9122,-27.3574,-21.4327,27.2316,0.184834,-0.732475,-0.334867,-0.563186,79903.87233767819,-0.5099999999999909,1996.16,69.2286,Stabilization,-70.15001139999968,-7.294501210000011,-6.130917480000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.019,0.0686,-0.0335,-9.2748,-0.9737,2.8787,-9.2938,-1.0423,2.9122,-27.3574,-21.4327,27.2316,0.184834,-0.732475,-0.334867,-0.563186,80027.57117158051,-0.5099999999999909,1995.41,69.2571,Stabilization,-70.14946989999969,-7.292546110000011,-6.131872230000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.019,0.0688,-0.0335,-9.2748,-0.9735,2.8787,-9.2938,-1.0423,2.9122,-27.3574,-21.4327,27.2316,0.184834,-0.732475,-0.334867,-0.563186,79973.8712720931,-0.5,1994.67,69.2857,Stabilization,-70.14892649999969,-7.29057843000001,-6.132830330000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.019,0.069,-0.0335,-9.2749,-0.9733,2.8787,-9.2938,-1.0423,2.9122,-27.3574,-21.4327,27.2317,0.184834,-0.732475,-0.334867,-0.563186,80046.47845561137,-0.5,1993.92,69.3143,Stabilization,-70.14838309999969,-7.28860503000001,-6.133788430000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0189,0.0692,-0.0335,-9.2749,-0.9731,2.8787,-9.2938,-1.0423,2.9122,-27.3574,-21.4327,27.2317,0.184834,-0.732475,-0.334867,-0.563186,79959.29544494298,-0.48999999999995225,1993.18,69.3429,Stabilization,-70.14784255999969,-7.28662591000001,-6.134746530000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0189,0.0694,-0.0335,-9.2749,-0.9729,2.8787,-9.2938,-1.0423,2.9122,-27.3574,-21.4327,27.2317,0.184834,-0.732475,-0.334867,-0.563186,80123.40594581793,-0.48999999999995225,1992.43,69.3714,Stabilization,-70.14730390999969,-7.28464801000001,-6.135701280000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0189,0.0696,-0.0335,-9.2749,-0.9727,2.8788,-9.2938,-1.0423,2.9122,-27.3575,-21.4327,27.2317,0.184834,-0.732475,-0.334867,-0.563186,79983.12591383535,-0.47999999999996135,1991.69,69.4,Stabilization,-70.14676336999969,-7.282657450000009,-6.136659380000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0189,0.0698,-0.0334,-9.275,-0.9725,2.8788,-9.2938,-1.0423,2.9122,-27.3575,-21.4328,27.2317,0.184834,-0.732475,-0.334867,-0.563186,79904.5563671554,-0.47999999999996135,1990.95,69.4286,Stabilization,-70.14622282999969,-7.280661170000009,-6.137614620000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0189,0.07,-0.0334,-9.275,-0.9723,2.8788,-9.2938,-1.0423,2.9122,-27.3575,-21.4328,27.2317,0.184834,-0.732475,-0.334867,-0.563186,80114.0432641013,-0.46999999999997044,1990.2,69.4571,Stabilization,-70.14568417999969,-7.278666170000009,-6.1385665200002375
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0188,0.0702,-0.0334,-9.275,-0.9721,2.8788,-9.2938,-1.0423,2.9122,-27.3575,-21.4328,27.2317,0.184834,-0.732475,-0.334867,-0.563186,79999.82182364742,-0.46999999999997044,1989.46,69.4857,Stabilization,-70.1451464999997,-7.276658450000009,-6.139521760000237
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0188,0.0704,-0.0334,-9.275,-0.9719,2.8788,-9.2938,-1.0423,2.9122,-27.3575,-21.4328,27.2317,0.184834,-0.732475,-0.334867,-0.563186,80152.21433901732,-0.45999999999997954,1988.71,69.5143,Stabilization,-70.1446088199997,-7.274645010000008,-6.140477000000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0188,0.0706,-0.0334,-9.2751,-0.9718,2.8788,-9.2938,-1.0423,2.9122,-27.3575,-21.4328,27.2317,0.184834,-0.732475,-0.334867,-0.563186,79901.77924755355,-0.45999999999997954,1987.97,69.5429,Stabilization,-70.14407113999971,-7.272625850000009,-6.1414322400002375
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0188,0.0708,-0.0334,-9.2751,-0.9716,2.8788,-9.2938,-1.0423,2.9122,-27.3575,-21.4328,27.2317,0.184834,-0.732475,-0.334867,-0.563186,80096.31572333924,-0.44999999999998863,1987.23,69.5714,Stabilization,-70.14353533999972,-7.270608050000009,-6.142384140000237
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0187,0.0709,-0.0334,-9.2751,-0.9714,2.8788,-9.2938,-1.0423,2.9122,-27.3575,-21.4328,27.2318,0.184834,-0.732475,-0.334867,-0.563186,80060.21603068896,-0.44999999999998863,1986.48,69.6,Stabilization,-70.14300051999972,-7.268580310000009,-6.143339380000237
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0187,0.0711,-0.0334,-9.2751,-0.9712,2.8788,-9.2938,-1.0423,2.9122,-27.3575,-21.4328,27.2318,0.184834,-0.732475,-0.334867,-0.563186,80022.24824125764,-0.44999999999998863,1985.74,69.6286,Stabilization,-70.14246569999972,-7.266546850000008,-6.144294620000237
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0187,0.0713,-0.0334,-9.2752,-0.971,2.8788,-9.2938,-1.0423,2.9122,-27.3575,-21.4328,27.2318,0.184834,-0.732475,-0.334867,-0.563186,79963.20196171067,-0.4399999999999977,1984.99,69.6571,Stabilization,-70.14193274999973,-7.264514800000009,-6.145246520000237
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0187,0.0715,-0.0334,-9.2752,-0.9708,2.8788,-9.2939,-1.0423,2.9122,-27.3575,-21.4328,27.2318,0.184834,-0.732475,-0.334867,-0.563186,80016.15811148097,-0.4399999999999977,1984.25,69.6857,Stabilization,-70.14139792999973,-7.262469900000009,-6.1462017600002365
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0187,0.0717,-0.0334,-9.2752,-0.9707,2.8788,-9.2939,-1.0423,2.9122,-27.3575,-21.4328,27.2318,0.184834,-0.732475,-0.334867,-0.563186,80052.7030950887,-0.42999999999995,1983.51,69.7143,Stabilization,-70.14086310999973,-7.26041928000001,-6.147157000000236
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0186,0.0718,-0.0334,-9.2752,-0.9705,2.8789,-9.2939,-1.0423,2.9122,-27.3575,-21.4328,27.2318,0.184834,-0.732475,-0.334867,-0.563186,80154.64148913979,-0.42999999999995,1982.76,69.7429,Stabilization,-70.14033114999972,-7.258365800000009,-6.148112240000237
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0186,0.072,-0.0334,-9.2752,-0.9703,2.8789,-9.2939,-1.0423,2.9122,-27.3575,-21.4328,27.2318,0.184834,-0.732475,-0.334867,-0.563186,80075.70950376675,-0.4199999999999591,1982.02,69.7714,Stabilization,-70.13980104999972,-7.256313800000009,-6.149064140000236
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0186,0.0722,-0.0333,-9.2753,-0.9701,2.8789,-9.2939,-1.0423,2.9122,-27.3575,-21.4329,27.2318,0.184834,-0.732475,-0.334867,-0.563186,80021.21486688418,-0.4199999999999591,1981.27,69.8,Stabilization,-70.13926908999971,-7.254248880000009,-6.150016520000237
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0186,0.0724,-0.0333,-9.2753,-0.9699,2.8789,-9.2939,-1.0423,2.9122,-27.3576,-21.4329,27.2318,0.184834,-0.732475,-0.334867,-0.563186,80218.91789708422,-0.40999999999996817,1980.53,69.8286,Stabilization,-70.13873712999971,-7.25217824000001,-6.150968900000237
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0185,0.0726,-0.0333,-9.2753,-0.9698,2.8789,-9.2939,-1.0423,2.9122,-27.3576,-21.4329,27.2318,0.184834,-0.732475,-0.334867,-0.563186,80049.3498456503,-0.40999999999996817,1979.79,69.8571,Stabilization,-70.1382098799997,-7.250109140000009,-6.151917950000237
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0185,0.0727,-0.0333,-9.2753,-0.9696,2.8789,-9.2939,-1.0423,2.9122,-27.3576,-21.4329,27.2318,0.184834,-0.732475,-0.334867,-0.563186,80116.70793309817,-0.39999999999997726,1979.04,69.8857,Stabilization,-70.13768077999971,-7.248029920000009,-6.152870330000237
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0185,0.0729,-0.0333,-9.2754,-0.9694,2.8789,-9.2939,-1.0423,2.9122,-27.3576,-21.4329,27.2319,0.184834,-0.732475,-0.334867,-0.563186,80154.8868439076,-0.39999999999997726,1978.3,69.9143,Stabilization,-70.13715167999972,-7.24594498000001,-6.153822710000237
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0185,0.0731,-0.0333,-9.2754,-0.9693,2.8789,-9.2939,-1.0423,2.9122,-27.3576,-21.4329,27.2319,0.184834,-0.732475,-0.334867,-0.563186,80161.89589206215,-0.39999999999997726,1977.56,69.9429,Stabilization,-70.13662257999972,-7.24385432000001,-6.154775090000237
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0185,0.0732,-0.0333,-9.2754,-0.9691,2.8789,-9.2939,-1.0423,2.9122,-27.3576,-21.4329,27.2319,0.184834,-0.732475,-0.334867,-0.563186,80134.692640476,-0.38999999999998636,1976.81,69.9714,Stabilization,-70.13609532999972,-7.2417681200000095,-6.155724140000237
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0184,0.0734,-0.0333,-9.2754,-0.9689,2.8789,-9.2939,-1.0423,2.9122,-27.3576,-21.4329,27.2319,0.184834,-0.732475,-0.334867,-0.563186,80150.82102438841,-0.38999999999998636,1976.07,70.0,Stabilization,-70.13556908999972,-7.23966888000001,-6.156676520000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0184,0.0736,-0.0333,-9.2755,-0.9687,2.8789,-9.2939,-1.0423,2.9122,-27.3576,-21.4329,27.2319,0.184834,-0.732475,-0.334867,-0.563186,80217.06341642044,-0.37999999999999545,1975.33,70.0286,Stabilization,-70.13504284999972,-7.23756392000001,-6.157628900000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0184,0.0737,-0.0333,-9.2755,-0.9686,2.8789,-9.2939,-1.0423,2.9122,-27.3576,-21.4329,27.2319,0.184834,-0.732475,-0.334867,-0.563186,80165.60779191647,-0.37999999999999545,1974.58,70.0571,Stabilization,-70.13451844999972,-7.23546347000001,-6.158577950000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0184,0.0739,-0.0333,-9.2755,-0.9684,2.879,-9.2939,-1.0423,2.9122,-27.3576,-21.4329,27.2319,0.184834,-0.732475,-0.334867,-0.563186,80254.16456589257,-0.37000000000000455,1973.84,70.0857,Stabilization,-70.13399220999972,-7.23334993000001,-6.159530330000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0184,0.0741,-0.0333,-9.2755,-0.9683,2.879,-9.2939,-1.0423,2.9122,-27.3576,-21.4329,27.2319,0.184834,-0.732475,-0.334867,-0.563186,80262.7704018628,-0.37000000000000455,1973.1,70.1143,Stabilization,-70.13346596999972,-7.23123067000001,-6.160482710000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0183,0.0742,-0.0333,-9.2755,-0.9681,2.879,-9.2939,-1.0423,2.9122,-27.3576,-21.4329,27.2319,0.184834,-0.732475,-0.334867,-0.563186,80246.04108230701,-0.3599999999999568,1972.35,70.1429,Stabilization,-70.13294258999971,-7.22910855000001,-6.161435090000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0183,0.0744,-0.0333,-9.2756,-0.9679,2.879,-9.2939,-1.0423,2.9122,-27.3576,-21.433,27.2319,0.184834,-0.732475,-0.334867,-0.563186,80303.69974896166,-0.3599999999999568,1971.61,70.1714,Stabilization,-70.13242103999971,-7.226988150000009,-6.162384140000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0183,0.0746,-0.0332,-9.2756,-0.9678,2.879,-9.2939,-1.0423,2.9122,-27.3576,-21.433,27.2319,0.184834,-0.732475,-0.334867,-0.563186,80279.09683256099,-0.3499999999999659,1970.87,70.2,Stabilization,-70.13189765999971,-7.224854590000009,-6.163333660000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0183,0.0747,-0.0332,-9.2756,-0.9676,2.879,-9.2939,-1.0423,2.9122,-27.3577,-21.433,27.232,0.184834,-0.732475,-0.334867,-0.563186,80209.02259047994,-0.3499999999999659,1970.12,70.2286,Stabilization,-70.1313742799997,-7.22271817000001,-6.164283180000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0183,0.0749,-0.0332,-9.2756,-0.9674,2.879,-9.2939,-1.0423,2.9122,-27.3577,-21.433,27.232,0.184834,-0.732475,-0.334867,-0.563186,80271.08770241214,-0.3499999999999659,1969.38,70.2571,Stabilization,-70.1308527299997,-7.220583520000011,-6.165229380000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0182,0.075,-0.0332,-9.2757,-0.9673,2.879,-9.2939,-1.0423,2.9122,-27.3577,-21.433,27.232,0.184834,-0.732475,-0.334867,-0.563186,80288.67763759349,-0.339999999999975,1968.64,70.2857,Stabilization,-70.13033220999971,-7.21843852000001,-6.166178900000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0182,0.0752,-0.0332,-9.2757,-0.9671,2.879,-9.2939,-1.0423,2.9122,-27.3577,-21.433,27.232,0.184834,-0.732475,-0.334867,-0.563186,80299.72188345241,-0.339999999999975,1967.89,70.3143,Stabilization,-70.12981168999971,-7.216287800000011,-6.167128420000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0182,0.0753,-0.0332,-9.2757,-0.967,2.879,-9.2939,-1.0423,2.9122,-27.3577,-21.433,27.232,0.184834,-0.732475,-0.334867,-0.563186,80307.42252313001,-0.3299999999999841,1967.15,70.3429,Stabilization,-70.12929116999972,-7.214134220000011,-6.168077940000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0182,0.0755,-0.0332,-9.2757,-0.9668,2.879,-9.2939,-1.0423,2.9122,-27.3577,-21.433,27.232,0.184834,-0.732475,-0.334867,-0.563186,80276.58816925815,-0.3299999999999841,1966.41,70.3714,Stabilization,-70.12877246999972,-7.211982470000011,-6.1690241400002375
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0182,0.0757,-0.0332,-9.2757,-0.9667,2.879,-9.2939,-1.0423,2.9122,-27.3577,-21.433,27.232,0.184834,-0.732475,-0.334867,-0.563186,80306.77157232017,-0.3199999999999932,1965.66,70.4,Stabilization,-70.12825194999972,-7.209817450000011,-6.169973660000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0181,0.0758,-0.0332,-9.2758,-0.9665,2.879,-9.2939,-1.0423,2.9122,-27.3577,-21.433,27.232,0.184834,-0.732475,-0.334867,-0.563186,80188.33714099287,-0.3199999999999932,1964.92,70.4286,Stabilization,-70.12773428999972,-7.207649570000011,-6.170923180000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0181,0.076,-0.0332,-9.2758,-0.9664,2.879,-9.2939,-1.0423,2.9122,-27.3577,-21.433,27.232,0.184834,-0.732475,-0.334867,-0.563186,80240.57581842902,-0.3100000000000023,1964.18,70.4571,Stabilization,-70.12721843999972,-7.205483570000011,-6.1718693800002375
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0181,0.0761,-0.0332,-9.2758,-0.9662,2.8791,-9.2939,-1.0423,2.9122,-27.3577,-21.433,27.232,0.184834,-0.732475,-0.334867,-0.563186,80341.35522356626,-0.3100000000000023,1963.43,70.4857,Stabilization,-70.12670077999972,-7.2033071100000114,-6.172818900000237
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0181,0.0763,-0.0332,-9.2758,-0.9661,2.8791,-9.2939,-1.0423,2.9122,-27.3577,-21.4331,27.2321,0.184834,-0.732475,-0.334867,-0.563186,80288.27612290406,-0.2999999999999545,1962.69,70.5143,Stabilization,-70.12618311999972,-7.20112493000001,-6.173768420000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0181,0.0764,-0.0332,-9.2758,-0.9659,2.8791,-9.2939,-1.0423,2.9122,-27.3577,-21.4331,27.2321,0.184834,-0.732475,-0.334867,-0.563186,80298.12321736371,-0.2999999999999545,1961.95,70.5429,Stabilization,-70.12566545999972,-7.198939890000011,-6.174717940000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.0181,0.0766,-0.0332,-9.2759,-0.9658,2.8791,-9.2939,-1.0423,2.9122,-27.3577,-21.4331,27.2321,0.184834,-0.732475,-0.334867,-0.563186,80318.1151532992,-0.2899999999999636,1961.2,70.5714,Stabilization,-70.12514960999972,-7.196756790000011,-6.1756641400002374
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.018,0.0767,-0.0331,-9.2759,-0.9656,2.8791,-9.2939,-1.0423,2.9122,-27.3577,-21.4331,27.2321,0.184834,-0.732475,-0.334867,-0.563186,80316.59693924377,-0.2899999999999636,1960.46,70.6,Stabilization,-70.12463480999972,-7.194563170000011,-6.176610800000238
3,3,3,3,-96.3991,-107.2962,-47.262,0.0874,-0.7821,0.0,0.018,0.0769,-0.0331,-9.2759,-0.9655,2.8791,-9.2939,-1.0423,2.9122,-27.3577,-21.4331,27.2321,0.184834,-0.732475,-0.334867,-0.563186,80181.24643675829,-0.2899999999999636,1959.72,70.6286,Stabilization,-70.12412000999971,-7.19236383000001,-6.177557460000238
